,Answer,inn_act,novelty,inn_prod,size,climate,age,competition,technologe_acq,RD,market,novelty_tech,marketing_inn,organizational_inn,main_ag,Int_property,boss_experience,papers,wifi,MBA,passport,mortgage,green,Type
1120,0,0.0,0.0,0.0,8.0,7.0,54.0,4,0,0.36,1,0.0,0.0,0,1.0,1,0,0,0,0,34.1,8.2,1,4
1121,1,1.0,0.11,0.3,2.0,2.0,56.0,4,0,0.25,2,45.62,1.0,1,3.0,1,1,16,1,0,28.5,1.9,3,1
1122,0,0.0,0.0,0.0,9.0,5.0,66.0,1,0,0.0,1,0.0,0.0,0,1.0,0,0,0,0,0,25.8,5.1,2,4
1123,1,0.0,0.0,0.0,7.0,2.0,56.0,3,0,0.65,1,0.0,0.0,0,1.0,0,0,115,0,0,21.3,10.9,2,2
1124,0,0.0,0.0,0.0,4.0,4.0,38.0,5,0,0.39,1,0.0,0.0,0,1.0,0,0,7,0,0,40.4,13.7,1,4
1125,1,1.0,0.12,0.75,8.0,1.0,67.0,2,0,0.48,3,0.49,1.0,1,3.0,1,1,50,1,0,37.5,14.2,3,1
1126,1,1.0,0.1,0.54,9.0,6.0,44.0,3,1,0.07,2,55.8,1.0,1,1.0,0,1,0,0,0,25.7,3.1,2,1
1127,0,0.0,0.0,0.0,9.0,0.0,41.0,2,0,0.0,2,0.0,0.0,0,1.0,1,0,0,0,0,83.4,11.9,2,4
1128,0,0.0,0.0,0.0,8.0,4.0,47.0,4,0,0.0,1,0.0,1.0,0,1.0,0,0,128,0,1,75.5,11.0,2,4
1129,1,1.0,0.13,0.38,1.0,10.0,48.0,2,1,0.64,1,11.79,0.0,0,1.0,0,1,0,1,0,29.2,17.0,1,1
1130,1,1.0,0.49,0.3,2.0,9.0,53.0,2,0,0.29,1,0.08,1.0,1,2.0,1,1,0,1,0,9.1,13.1,2,1
1131,1,1.0,0.21,0.74,2.0,8.0,24.0,4,0,0.1,1,32.17,1.0,1,1.0,0,1,77,0,0,12.2,15.5,1,1
1132,1,1.0,0.16,0.66,9.0,7.0,41.0,3,0,0.06,4,27.14,1.0,0,1.0,0,1,0,0,0,24.1,15.1,1,1
1133,1,1.0,0.07,0.47,5.0,6.0,54.0,1,0,0.41,3,0.37,1.0,1,1.0,0,1,0,1,0,27.8,14.1,2,1
1134,0,0.0,0.0,0.0,1.0,5.0,67.0,3,1,0.0,2,0.0,0.0,0,1.0,0,0,120,0,0,28.5,6.4,1,4
1135,1,1.0,0.15,0.49,2.0,9.0,51.0,2,1,0.06,1,22.73,0.0,1,1.0,1,1,0,1,0,10.2,1.8,1,1
1136,0,0.0,0.0,0.0,3.0,3.0,32.0,4,0,0.42,2,0.0,0.0,1,1.0,0,0,87,0,0,51.2,13.9,1,4
1137,0,0.0,0.0,0.0,3.0,0.0,66.0,3,0,0.0,2,0.0,0.0,1,1.0,0,0,38,1,1,73.7,4.0,2,4
1138,1,1.0,0.24,0.57,3.0,10.0,45.0,3,0,0.18,2,40.26,0.0,1,1.0,0,1,14,0,0,12.6,18.9,1,1
1139,1,1.0,0.19,0.03,1.0,3.0,54.0,4,1,0.08,2,46.94,1.0,1,5.0,1,1,0,1,0,22.1,7.5,3,1
1140,1,0.0,0.0,0.0,1.0,3.0,25.0,2,1,0.43,2,0.0,0.0,1,1.0,0,0,0,0,0,14.0,6.7,1,2
1141,0,0.0,0.0,0.0,7.0,3.0,60.0,5,1,0.0,1,0.0,0.0,0,1.0,0,0,129,1,0,60.7,5.5,1,4
1142,0,0.0,0.0,0.0,4.0,10.0,63.0,2,0,0.06,2,0.0,0.0,1,1.0,1,0,0,1,0,43.4,8.2,1,4
1143,0,0.0,0.0,0.0,8.0,3.0,54.0,3,0,0.18,1,0.0,0.0,0,1.0,0,0,0,0,0,66.9,11.9,2,4
1144,0,0.0,0.0,0.0,8.0,0.0,54.0,2,0,0.0,2,0.0,1.0,0,1.0,1,0,0,0,0,52.1,10.2,1,4
1145,0,0.0,0.0,0.0,6.0,3.0,28.0,1,0,0.0,2,0.0,0.0,0,1.0,1,0,0,0,0,39.5,0.7,1,4
1146,0,0.0,0.0,0.0,8.0,2.0,62.0,5,0,0.01,2,0.0,0.0,0,1.0,1,0,133,0,0,59.4,7.7,2,4
1147,0,0.0,0.0,0.0,6.0,2.0,35.0,3,0,0.0,1,0.0,1.0,1,1.0,1,0,121,0,1,47.0,3.7,1,4
1148,0,1.0,0.11,0.48,3.0,8.0,47.0,2,0,0.3,1,12.37,1.0,0,1.0,0,1,75,0,0,50.5,0.6,2,3
1149,1,1.0,0.21,0.81,2.0,3.0,33.0,4,0,0.46,1,21.22,1.0,1,5.0,1,1,0,0,0,18.8,9.4,4,1
1150,1,0.0,0.0,0.0,7.0,7.0,60.0,2,1,0.16,2,0.0,1.0,0,1.0,1,0,47,0,0,10.4,15.6,1,2
1151,1,1.0,0.2,0.25,3.0,10.0,64.0,3,1,0.58,1,50.81,1.0,1,1.0,0,1,0,1,0,36.3,16.1,1,1
1152,0,0.0,0.0,0.0,9.0,4.0,53.0,3,0,0.0,2,0.0,0.0,0,1.0,0,0,117,0,0,33.9,6.4,1,4
1153,0,0.0,0.0,0.0,2.0,10.0,57.0,2,0,0.0,1,0.0,0.0,1,1.0,0,0,131,1,0,64.8,3.7,2,4
1154,1,0.0,0.0,0.0,1.0,7.0,56.0,3,1,0.31,1,0.0,1.0,0,1.0,1,0,73,0,0,7.3,16.1,2,2
1155,1,1.0,0.14,0.85,7.0,8.0,52.0,2,0,0.4,2,55.65,1.0,0,1.0,1,1,0,1,0,15.6,14.2,1,1
1156,0,0.0,0.0,0.0,6.0,8.0,23.0,1,0,0.19,2,0.0,0.0,0,1.0,0,0,76,1,0,72.2,10.5,2,4
1157,0,0.0,0.0,0.0,6.0,3.0,61.0,2,0,0.01,1,0.0,0.0,1,1.0,1,0,71,1,0,36.5,2.1,2,4
1158,0,0.0,0.0,0.0,5.0,4.0,56.0,2,0,0.46,1,0.0,1.0,1,1.0,1,0,0,0,0,44.8,4.4,2,4
1159,1,1.0,0.23,0.69,3.0,7.0,31.0,4,1,0.62,1,0.47,1.0,0,1.0,0,1,0,0,0,33.9,0.4,1,1
1160,1,0.0,0.0,0.0,1.0,9.0,24.0,5,1,0.53,2,0.0,1.0,0,1.0,0,0,70,1,0,23.2,12.6,1,2
1161,1,1.0,0.39,0.56,3.0,4.0,34.0,2,0,0.5,1,56.92,0.0,0,1.0,1,1,0,1,0,19.3,18.2,1,1
1162,0,0.0,0.0,0.0,2.0,0.0,71.0,3,0,0.0,2,0.0,1.0,0,1.0,1,0,94,0,0,39.4,7.4,2,4
1163,1,1.0,0.17,0.71,8.0,9.0,53.0,2,0,0.22,2,33.02,1.0,1,2.0,1,1,74,0,0,43.9,7.4,2,1
1164,0,0.0,0.0,0.0,3.0,1.0,35.0,5,0,0.32,1,0.0,0.0,1,1.0,1,0,0,1,0,46.4,13.5,2,4
1165,0,0.0,0.0,0.0,9.0,0.0,30.0,3,0,0.0,1,0.0,0.0,0,1.0,1,0,0,0,0,37.7,14.8,1,4
1166,0,0.0,0.0,0.0,2.0,4.0,57.0,3,0,0.0,1,0.0,0.0,0,1.0,0,0,87,0,0,45.0,8.5,1,4
1167,0,0.0,0.0,0.0,6.0,4.0,54.0,4,0,0.0,2,0.0,0.0,0,1.0,1,0,37,1,1,62.6,5.9,2,4
1168,0,0.0,0.0,0.0,9.0,4.0,35.0,3,0,0.0,1,0.0,0.0,1,1.0,0,0,103,0,0,59.9,17.7,1,4
1169,1,1.0,0.03,0.91,5.0,9.0,56.0,1,1,0.18,2,13.67,1.0,0,1.0,0,1,75,1,0,27.4,0.2,1,1
1170,1,1.0,0.05,0.33,6.0,9.0,64.0,2,1,0.23,5,0.42,1.0,0,1.0,0,1,0,0,0,24.3,9.4,1,1
1171,0,0.0,0.0,0.0,7.0,4.0,54.0,1,0,0.05,2,0.0,1.0,1,1.0,1,0,53,0,0,39.0,18.3,1,4
1172,0,0.0,0.0,0.0,6.0,1.0,40.0,5,0,0.0,2,0.0,0.0,1,1.0,0,0,13,0,1,61.1,16.0,2,4
1173,0,0.0,0.0,0.0,9.0,10.0,50.0,1,0,0.29,2,0.0,0.0,0,1.0,0,0,0,0,0,49.4,13.9,2,4
1174,0,1.0,0.07,0.38,6.0,1.0,65.0,2,0,0.42,2,0.17,0.0,0,1.0,0,1,0,1,0,50.6,14.3,1,3
1175,1,0.0,0.0,0.0,3.0,5.0,43.0,3,0,0.41,2,0.0,1.0,0,1.0,0,0,0,0,0,12.0,13.6,1,2
1176,0,0.0,0.0,0.0,6.0,1.0,31.0,1,0,0.0,2,0.0,0.0,1,1.0,0,0,124,1,0,68.7,2.7,2,4
1177,0,0.0,0.0,0.0,7.0,4.0,52.0,3,0,0.46,2,0.0,0.0,0,1.0,1,0,94,0,0,37.1,10.5,2,4
1178,1,0.0,0.0,0.0,3.0,9.0,41.0,3,1,0.33,1,0.0,0.0,0,1.0,0,0,57,0,0,19.6,4.5,1,2
1179,1,1.0,0.72,0.54,6.0,9.0,32.0,3,1,0.05,1,0.73,1.0,0,1.0,0,1,0,0,0,18.8,4.0,2,1
1180,0,0.0,0.0,0.0,4.0,4.0,43.0,3,0,0.13,2,0.0,1.0,1,1.0,1,0,101,0,0,61.7,18.7,2,4
1181,0,0.0,0.0,0.0,2.0,2.0,26.0,3,0,0.0,2,0.0,0.0,0,1.0,1,0,95,0,0,79.7,12.3,1,4
1182,0,0.0,0.0,0.0,3.0,2.0,44.0,3,0,0.0,2,0.0,1.0,0,1.0,0,0,0,0,0,36.6,12.1,1,4
1183,0,1.0,0.05,0.2,9.0,4.0,26.0,5,0,0.29,2,10.18,0.0,0,1.0,0,1,0,1,0,34.6,12.8,1,3
1184,0,0.0,0.0,0.0,8.0,5.0,67.0,4,0,0.04,1,0.0,0.0,0,1.0,0,0,0,0,0,77.6,8.3,2,4
1185,1,0.0,0.0,0.0,2.0,1.0,42.0,3,1,0.31,2,0.0,1.0,0,1.0,0,0,0,1,0,38.6,18.4,1,2
1186,1,1.0,0.24,0.39,2.0,7.0,43.0,2,0,0.27,1,52.82,1.0,1,1.0,1,1,0,0,0,19.5,10.0,1,1
1187,0,1.0,0.07,0.56,7.0,3.0,57.0,1,0,0.34,1,39.57,1.0,1,1.0,0,1,0,0,0,33.4,3.7,1,3
1188,0,1.0,0.07,0.55,6.0,2.0,41.0,3,0,0.05,1,53.52,0.0,1,1.0,0,1,101,1,0,58.4,6.1,1,3
1189,1,1.0,0.24,0.04,2.0,9.0,47.0,3,0,0.54,1,21.89,0.0,1,3.0,1,1,133,0,0,29.4,12.4,2,1
1190,1,1.0,0.52,0.51,3.0,1.0,67.0,2,0,0.12,1,24.77,1.0,0,4.0,1,1,68,0,0,22.0,1.9,4,1
1191,0,0.0,0.0,0.0,9.0,10.0,68.0,1,0,0.46,1,0.0,0.0,0,1.0,0,0,64,0,0,43.4,9.8,2,4
1192,0,1.0,0.01,0.74,6.0,1.0,38.0,5,0,0.44,2,30.51,0.0,1,1.0,0,1,28,1,1,47.6,18.6,1,3
1193,1,1.0,0.42,0.64,2.0,8.0,47.0,4,1,0.53,1,37.93,1.0,0,1.0,1,1,59,1,0,5.9,18.0,1,1
1194,0,1.0,0.04,0.3,7.0,1.0,68.0,2,0,0.61,2,0.59,1.0,0,1.0,0,1,53,1,0,75.1,8.8,1,3
1195,1,1.0,0.07,0.56,9.0,4.0,41.0,4,0,0.21,1,45.96,0.0,1,2.0,0,1,0,0,0,39.8,6.5,2,1
1196,0,0.0,0.0,0.0,7.0,0.0,52.0,5,0,0.0,2,0.0,1.0,1,1.0,1,0,0,0,0,71.2,16.0,1,4
1197,1,0.0,0.0,0.0,6.0,1.0,30.0,2,0,0.54,1,0.0,1.0,0,1.0,1,0,74,0,0,17.2,14.2,2,2
1198,0,1.0,0.11,0.56,5.0,9.0,39.0,5,0,0.51,2,0.79,1.0,0,1.0,0,1,0,1,0,33.9,16.3,2,3
1199,1,1.0,0.11,0.7,6.0,8.0,33.0,4,1,0.64,3,45.24,0.0,1,1.0,1,1,39,0,0,13.9,8.3,1,1
1200,0,0.0,0.0,0.0,1.0,8.0,29.0,2,0,0.0,1,0.0,0.0,0,1.0,1,0,0,0,0,59.1,10.6,2,4
1201,0,0.0,0.0,0.0,3.0,7.0,31.0,1,0,0.0,1,0.0,0.0,0,1.0,1,0,73,1,0,49.3,3.4,1,4
1202,1,0.0,0.0,0.0,6.0,3.0,23.0,3,1,0.52,1,0.0,0.0,1,1.0,0,0,71,1,1,6.6,5.8,1,2
1203,0,0.0,0.0,0.0,6.0,9.0,55.0,5,0,0.06,1,0.0,0.0,0,1.0,1,0,84,0,0,72.0,13.0,1,4
1204,0,0.0,0.0,0.0,7.0,4.0,51.0,5,0,0.03,1,0.0,0.0,0,1.0,0,0,103,0,0,32.7,4.4,2,4
1205,1,1.0,0.54,0.15,3.0,10.0,30.0,2,0,0.64,2,19.53,0.0,1,1.0,0,1,0,0,0,30.6,0.8,1,1
1206,0,0.0,0.0,0.0,7.0,9.0,47.0,3,0,0.0,1,0.0,0.0,0,1.0,0,0,38,0,0,65.8,12.0,2,4
1207,0,0.0,0.0,0.0,3.0,10.0,23.0,1,0,0.04,1,0.0,0.0,0,1.0,1,0,0,0,0,48.2,14.2,2,4
1208,1,1.0,0.33,0.26,1.0,9.0,63.0,2,0,0.66,2,30.24,1.0,1,1.0,0,1,0,1,1,15.1,12.1,1,1
1209,0,0.0,0.0,0.0,4.0,2.0,53.0,5,0,0.0,1,0.0,0.0,0,1.0,1,0,76,0,0,33.0,10.7,1,4
1210,0,1.0,0.16,0.81,6.0,2.0,53.0,5,0,0.56,1,15.0,1.0,1,1.0,0,1,83,0,0,28.6,16.9,1,3
1211,1,1.0,0.04,0.16,2.0,9.0,44.0,5,0,0.07,2,0.38,1.0,0,1.0,0,1,38,0,0,29.7,1.7,1,1
1212,0,0.0,0.0,0.0,5.0,2.0,38.0,2,0,0.0,1,0.0,0.0,0,1.0,1,0,6,0,0,64.3,13.9,2,4
1213,1,0.0,0.0,0.0,6.0,10.0,25.0,3,0,0.4,2,0.0,1.0,0,1.0,1,0,0,1,0,18.3,1.3,1,2
1214,1,1.0,0.21,0.1,2.0,10.0,47.0,3,1,0.22,1,24.91,1.0,0,1.0,1,1,105,0,0,31.3,12.2,2,1
1215,1,1.0,0.53,0.41,1.0,6.0,60.0,3,0,0.62,1,53.39,0.0,1,1.0,0,1,110,1,1,36.4,9.1,2,1
1216,0,0.0,0.0,0.0,2.0,7.0,33.0,1,0,0.34,1,0.0,0.0,0,1.0,1,0,61,1,0,36.0,3.0,1,4
1217,0,0.0,0.0,0.0,2.0,2.0,40.0,2,0,0.33,1,0.0,1.0,0,1.0,0,0,0,0,1,44.9,1.3,1,4
1218,0,0.0,0.0,0.0,7.0,3.0,67.0,1,0,0.21,1,0.0,0.0,0,1.0,1,0,0,0,0,40.4,12.7,2,4
1219,1,1.0,0.71,0.7,3.0,9.0,38.0,2,1,0.06,1,27.29,1.0,1,1.0,0,1,35,0,0,27.4,17.0,1,1
1220,1,1.0,0.1,0.57,8.0,9.0,52.0,2,0,0.12,4,20.51,1.0,0,1.0,1,1,0,0,0,31.6,4.1,2,1
1221,0,0.0,0.0,0.0,4.0,7.0,71.0,3,0,0.0,2,0.0,0.0,0,1.0,0,0,65,0,0,69.7,6.4,2,4
1222,0,0.0,0.0,0.0,5.0,1.0,34.0,2,0,0.41,1,0.0,0.0,0,1.0,1,0,28,1,0,39.5,17.9,1,4
1223,1,0.0,0.0,0.0,1.0,9.0,25.0,3,0,0.55,1,0.0,0.0,0,1.0,0,0,0,0,0,26.6,18.2,2,2
1224,1,1.0,0.06,0.47,5.0,4.0,28.0,4,0,0.14,5,0.29,1.0,1,1.0,0,1,0,0,0,13.8,3.3,2,1
1225,0,1.0,0.06,0.62,5.0,8.0,36.0,1,0,0.63,1,17.44,0.0,1,1.0,0,1,0,1,0,49.3,2.8,1,3
1226,0,0.0,0.0,0.0,1.0,3.0,37.0,3,0,0.0,2,0.0,0.0,0,1.0,0,0,39,1,0,39.9,14.7,1,4
1227,0,1.0,0.11,0.16,4.0,1.0,60.0,1,0,0.62,2,16.55,0.0,1,1.0,0,1,109,0,0,67.5,12.9,1,3
1228,0,0.0,0.0,0.0,6.0,7.0,36.0,3,0,0.0,1,0.0,0.0,0,1.0,1,0,0,0,0,55.0,3.5,2,4
1229,0,0.0,0.0,0.0,3.0,10.0,57.0,4,0,0.0,1,0.0,0.0,0,1.0,1,0,0,1,0,33.6,18.3,1,4
1230,0,1.0,0.06,0.93,9.0,10.0,30.0,1,0,0.13,2,65.01,1.0,1,1.0,0,1,0,1,0,36.1,12.9,1,3
1231,0,1.0,0.1,0.14,5.0,1.0,50.0,2,0,0.4,1,29.97,0.0,0,1.0,0,1,0,0,0,49.2,13.2,2,3
1232,0,0.0,0.0,0.0,6.0,6.0,52.0,2,0,0.0,2,0.0,0.0,1,1.0,1,0,0,1,0,28.8,17.9,1,4
1233,1,1.0,0.75,0.54,1.0,10.0,41.0,3,1,0.39,2,23.96,0.0,0,1.0,1,1,74,1,0,36.4,13.7,1,1
1234,0,0.0,0.0,0.0,6.0,3.0,62.0,1,0,0.1,1,0.0,0.0,1,1.0,0,0,107,0,0,60.3,8.4,1,4
1235,1,1.0,0.11,0.7,7.0,6.0,63.0,1,1,0.44,3,0.67,1.0,0,1.0,1,1,0,0,0,39.0,18.6,2,1
1236,0,1.0,0.04,0.66,6.0,4.0,45.0,5,0,0.23,1,29.85,0.0,0,1.0,0,1,131,0,0,38.3,0.6,2,3
1237,1,1.0,0.12,0.62,6.0,10.0,52.0,3,1,0.58,5,39.14,1.0,0,1.0,0,1,0,0,0,23.0,15.5,2,1
1238,0,0.0,0.0,0.0,9.0,3.0,26.0,4,0,0.0,1,0.0,0.0,0,1.0,1,0,113,1,0,52.4,0.9,2,4
1239,0,1.0,0.1,0.85,6.0,0.0,30.0,4,0,0.4,2,43.61,0.0,0,1.0,0,1,0,1,0,38.9,15.4,2,3
1240,0,1.0,0.07,0.15,3.0,6.0,27.0,2,1,0.14,1,37.52,1.0,1,1.0,0,1,0,0,0,87.2,16.5,2,3
1241,1,0.0,0.0,0.0,8.0,5.0,55.0,1,0,0.65,2,0.0,1.0,0,1.0,0,0,75,1,0,25.4,4.7,1,2
1242,0,0.0,0.0,0.0,9.0,6.0,28.0,1,0,0.0,1,0.0,0.0,0,1.0,1,0,0,0,0,64.7,7.4,2,4
1243,1,1.0,0.16,0.89,9.0,7.0,41.0,2,1,0.27,2,12.26,0.0,1,1.0,1,1,0,0,0,28.6,11.7,2,1
1244,0,0.0,0.0,0.0,7.0,7.0,62.0,5,0,0.2,1,0.0,0.0,0,1.0,0,0,0,1,0,32.8,9.9,2,4
1245,0,1.0,0.06,0.57,6.0,6.0,30.0,5,0,0.28,1,78.68,0.0,1,1.0,0,1,25,0,0,46.7,14.9,1,3
1246,0,0.0,0.0,0.0,9.0,0.0,48.0,4,0,0.0,2,0.0,0.0,1,1.0,1,0,75,0,0,58.4,3.0,2,4
1247,0,0.0,0.0,0.0,5.0,3.0,64.0,5,0,0.0,1,0.0,0.0,0,1.0,1,0,0,0,1,31.7,18.4,2,4
1248,0,1.0,0.07,0.78,5.0,3.0,41.0,5,0,0.56,1,28.5,0.0,0,1.0,0,1,119,0,0,55.0,10.4,1,3
1249,0,0.0,0.0,0.0,8.0,1.0,64.0,3,0,0.0,1,0.0,0.0,1,1.0,1,0,46,0,0,41.0,11.3,2,4
1250,0,0.0,0.0,0.0,8.0,2.0,65.0,4,0,0.22,2,0.0,0.0,0,1.0,1,0,104,0,0,43.0,3.5,2,4
1251,1,1.0,0.14,0.88,9.0,9.0,56.0,4,1,0.49,2,8.83,1.0,1,1.0,0,1,0,0,0,11.5,2.6,2,1
1252,0,0.0,0.0,0.0,5.0,8.0,27.0,1,0,0.05,1,0.0,0.0,0,1.0,1,0,0,0,0,64.0,17.3,1,4
1253,0,0.0,0.0,0.0,5.0,0.0,50.0,3,0,0.13,2,0.0,0.0,0,1.0,0,0,13,0,0,26.3,8.1,1,4
1254,0,1.0,0.07,0.76,7.0,3.0,64.0,5,0,0.65,1,21.56,0.0,1,1.0,0,1,106,0,0,46.3,12.5,1,3
1255,1,1.0,0.44,0.19,2.0,7.0,50.0,3,1,0.37,1,71.69,1.0,1,2.0,0,1,28,0,0,20.7,8.9,2,1
1256,0,1.0,0.06,0.53,9.0,1.0,45.0,3,0,0.04,1,0.45,0.0,1,1.0,0,1,83,1,0,70.4,14.3,2,3
1257,1,0.0,0.0,0.0,2.0,10.0,66.0,1,1,0.23,1,0.0,1.0,0,1.0,1,0,62,0,1,28.0,3.9,2,2
1258,0,0.0,0.0,0.0,1.0,0.0,49.0,4,0,0.0,1,0.0,0.0,0,1.0,1,0,51,0,0,35.0,11.8,2,4
1259,0,1.0,0.11,0.46,2.0,5.0,72.0,2,0,0.28,2,46.6,0.0,0,1.0,0,1,33,0,0,61.1,15.2,2,3
1260,1,1.0,0.14,0.21,2.0,7.0,63.0,4,0,0.5,1,40.86,0.0,0,3.0,1,1,0,0,0,24.9,15.6,3,1
1261,1,1.0,0.2,0.92,2.0,7.0,34.0,4,1,0.61,2,7.23,0.0,1,1.0,1,1,123,0,0,7.1,13.2,1,1
1262,1,1.0,0.47,0.56,3.0,1.0,33.0,3,1,0.41,1,0.83,1.0,1,3.0,0,1,113,0,0,6.3,13.1,3,1
1263,0,0.0,0.0,0.0,4.0,3.0,65.0,3,0,0.08,1,0.0,0.0,0,1.0,1,0,41,0,0,69.8,1.7,2,4
1264,1,1.0,0.25,0.76,6.0,8.0,25.0,2,0,0.35,2,50.39,1.0,1,1.0,0,1,0,0,0,16.6,18.5,1,1
1265,1,1.0,0.21,0.68,3.0,10.0,26.0,2,0,0.2,2,56.12,0.0,1,1.0,1,1,72,0,0,22.1,0.4,2,1
1266,0,1.0,0.11,0.39,1.0,2.0,64.0,3,0,0.18,2,24.1,0.0,0,1.0,0,1,0,0,0,39.2,1.0,1,3
1267,0,1.0,0.08,0.55,8.0,4.0,66.0,5,1,0.36,2,23.2,1.0,0,1.0,0,1,0,1,0,66.5,4.7,1,3
1268,1,1.0,0.37,0.6,3.0,10.0,29.0,3,1,0.38,1,0.09,1.0,1,1.0,0,1,48,0,0,17.9,2.3,2,1
1269,0,1.0,0.09,0.58,6.0,1.0,29.0,2,0,0.45,2,57.14,1.0,0,1.0,0,1,62,0,0,42.3,5.2,1,3
1270,1,1.0,0.14,0.93,7.0,7.0,63.0,3,0,0.18,5,0.74,1.0,1,1.0,0,1,0,0,0,9.6,9.0,1,1
1271,0,0.0,0.0,0.0,1.0,1.0,29.0,2,0,0.0,2,0.0,0.0,1,1.0,1,0,0,0,0,65.3,9.0,1,4
1272,0,0.0,0.0,0.0,2.0,1.0,48.0,3,1,0.0,2,0.0,1.0,0,1.0,1,0,0,1,0,48.7,13.4,1,4
1273,1,1.0,0.63,0.13,3.0,6.0,63.0,1,1,0.44,2,53.9,1.0,0,1.0,0,1,28,1,0,9.8,3.4,1,1
1274,0,0.0,0.0,0.0,3.0,4.0,43.0,2,0,0.0,2,0.0,0.0,0,1.0,1,0,0,0,0,70.9,12.7,1,4
1275,0,0.0,0.0,0.0,1.0,9.0,61.0,3,0,0.45,1,0.0,0.0,0,1.0,1,0,102,1,0,67.4,4.2,2,4
1276,1,1.0,0.05,0.24,4.0,7.0,67.0,2,1,0.52,1,0.49,1.0,1,2.0,1,1,0,0,0,18.0,16.2,1,1
1277,0,1.0,0.11,0.15,2.0,2.0,36.0,2,0,0.65,2,12.69,1.0,1,1.0,0,1,103,0,0,35.7,12.9,2,3
1278,0,1.0,0.07,0.15,5.0,7.0,49.0,1,0,0.03,1,19.08,0.0,0,1.0,0,1,0,0,0,65.1,7.6,2,3
1279,0,1.0,0.21,0.43,3.0,4.0,35.0,2,0,0.19,2,48.65,1.0,1,1.0,0,1,0,1,0,72.3,8.0,1,3
1280,1,1.0,0.12,0.61,8.0,2.0,56.0,2,1,0.4,4,0.83,1.0,1,3.0,0,1,68,0,0,28.4,14.4,3,1
1281,1,1.0,0.08,0.09,7.0,10.0,68.0,2,1,0.32,1,0.34,1.0,1,1.0,0,1,114,0,0,30.1,10.0,2,1
1282,0,0.0,0.0,0.0,9.0,10.0,29.0,5,0,0.15,1,0.0,0.0,1,1.0,0,0,80,0,0,78.5,18.8,2,4
1283,0,0.0,0.0,0.0,3.0,1.0,23.0,3,0,0.26,1,0.0,1.0,0,1.0,0,0,0,0,0,58.0,8.7,1,4
1284,1,0.0,0.0,0.0,5.0,10.0,41.0,3,0,0.32,1,0.0,1.0,0,1.0,0,0,133,0,0,21.8,8.5,1,2
1285,1,0.0,0.0,0.0,7.0,2.0,51.0,3,0,0.56,1,0.0,0.0,0,1.0,0,0,41,0,0,27.6,14.3,1,2
1286,0,0.0,0.0,0.0,3.0,7.0,62.0,5,0,0.0,1,0.0,0.0,0,1.0,1,0,0,0,0,41.0,9.1,2,4
1287,1,0.0,0.0,0.0,4.0,10.0,39.0,2,1,0.03,2,0.0,1.0,0,1.0,0,0,0,0,1,29.7,0.9,2,2
1288,1,1.0,0.63,0.31,2.0,2.0,28.0,4,0,0.62,2,1.9,1.0,0,3.0,1,1,0,0,0,13.0,0.7,2,1
1289,1,1.0,0.47,0.77,3.0,8.0,59.0,2,1,0.14,1,59.8,1.0,0,1.0,0,1,0,0,0,15.7,7.0,2,1
1290,1,1.0,0.37,0.63,3.0,8.0,34.0,3,0,0.06,1,27.08,1.0,0,1.0,0,1,125,0,0,9.3,6.8,1,1
1291,0,1.0,0.15,0.5,9.0,2.0,63.0,1,0,0.34,1,6.41,0.0,0,1.0,0,1,62,0,0,56.5,10.5,2,3
1292,1,1.0,0.34,0.82,2.0,3.0,50.0,2,1,0.29,2,9.66,1.0,0,1.0,1,1,64,1,0,22.1,18.8,2,1
1293,0,1.0,0.14,0.24,1.0,2.0,46.0,2,0,0.09,1,5.1,0.0,1,1.0,0,1,117,0,0,57.9,3.4,1,3
1294,1,0.0,0.0,0.0,2.0,7.0,61.0,3,1,0.44,2,0.0,1.0,1,1.0,1,0,0,0,0,43.0,9.7,1,2
1295,0,1.0,0.02,0.4,6.0,1.0,72.0,3,0,0.35,1,0.25,1.0,1,1.0,0,1,69,0,0,41.3,8.4,1,3
1296,1,0.0,0.0,0.0,2.0,10.0,24.0,3,0,0.66,1,0.0,1.0,0,1.0,1,0,5,0,0,10.7,2.3,1,2
1297,0,0.0,0.0,0.0,6.0,4.0,48.0,3,1,0.0,2,0.0,0.0,0,1.0,1,0,0,1,0,85.0,3.4,1,4
1298,1,1.0,0.37,0.68,6.0,7.0,29.0,3,1,0.65,2,13.39,0.0,1,3.0,1,1,0,0,0,39.3,1.3,2,1
1299,0,0.0,0.0,0.0,5.0,2.0,63.0,2,0,0.43,1,0.0,0.0,0,1.0,1,0,0,0,1,65.2,15.3,1,4
1300,0,1.0,0.13,0.69,8.0,9.0,48.0,1,0,0.18,1,32.34,0.0,1,1.0,0,1,0,0,0,55.4,17.2,1,3
1301,0,0.0,0.0,0.0,5.0,8.0,62.0,3,0,0.1,1,0.0,0.0,0,1.0,1,0,25,0,0,40.1,4.2,1,4
1302,1,1.0,0.15,0.54,3.0,6.0,66.0,3,1,0.15,1,12.67,1.0,1,1.0,0,1,0,0,0,48.4,3.8,2,1
1303,1,1.0,0.04,0.55,7.0,10.0,47.0,4,0,0.23,1,70.65,0.0,1,1.0,1,1,90,1,0,5.3,17.6,2,1
1304,0,0.0,0.0,0.0,2.0,3.0,23.0,2,0,0.0,1,0.0,0.0,1,1.0,0,0,0,0,0,47.6,17.9,1,4
